pos,sample,xls,condition,normalised_counts
799,HA,109,H,0.6806119263190759
800,HA,150,H,0.9366219169528567
801,HA,27,H,0.1685919450515142
802,HA,34,H,0.21230096784264751
803,HA,141,H,0.8804246019356853
804,HA,113,H,0.705588510771152
805,HA,34,H,0.21230096784264751
806,HA,23,H,0.14361536059943802
807,HA,110,H,0.6868560724320949
808,HA,963,H,6.01311270683734
809,HA,167,H,1.0427724008741805
810,HA,242,H,1.5110833593506088
811,HA,98,H,0.6119263190758664
812,HA,178,H,1.11145800811739
813,HA,413,H,2.5788323446768655
814,HA,266,H,1.6609428660630658
815,HA,391,H,2.4414611301904463
816,HA,211,H,1.3175148298470185
817,HA,78,H,0.4870433968154855
818,HA,224,H,1.398688729316266
819,HA,488,H,3.0471433031532937
820,HA,1605,H,10.021854511395567
821,HA,324,H,2.0231033406181704
822,HA,319,H,1.9918826100530753
823,HA,152,H,0.9491102091788948
824,HA,140,H,0.8741804558226662
825,HA,95,H,0.5931938807368092
826,HA,69,H,0.4308460817983141
827,HA,250,H,1.5610365282547611
828,HA,148,H,0.9241336247268186
829,HA,266,H,1.6609428660630658
830,HA,204,H,1.273805807055885
831,HA,140,H,0.8741804558226662
832,HA,172,H,1.0739931314392757
833,HA,347,H,2.1667187012176083
834,HA,247,H,1.5423040899157041
835,HA,274,H,1.7108960349672182
836,HA,381,H,2.379019669060256
837,HA,693,H,4.3271932563221975
838,HA,769,H,4.801748360911645
839,HA,456,H,2.8473306275366843
840,HA,160,H,0.9990633780830471
841,HA,535,H,3.3406181704651887
842,HA,1344,H,8.392132375897596
843,HA,2068,H,12.912894161723385
844,HA,173,H,1.0802372775522948
845,HA,97,H,0.6056821729628473
846,HA,185,H,1.1551670309085234
847,HA,442,H,2.759912581954418
848,HA,208,H,1.2987823915079613
849,HA,81,H,0.5057758351545426
850,HA,94,H,0.5869497346237902
851,HA,540,H,3.371838901030284
852,HA,2945,H,18.389010302841086
853,HA,195,H,1.2176084920387138
854,HA,375,H,2.3415547923821416
855,HA,352,H,2.1979394317827037
856,HA,210,H,1.3112706837339994
857,HA,158,H,0.986575085857009
858,HA,418,H,2.610053075241961
859,HA,253,H,1.5797689665938184
860,HA,353,H,2.204183577895723
861,HA,102,H,0.6369029035279425
862,HA,258,H,1.6109896971589135
863,HA,320,H,1.9981267561660943
864,HA,1567,H,9.784576959100843
865,HA,331,H,2.0668123634093036
866,HA,239,H,1.4923509210115518
867,HA,196,H,1.2238526381517327
868,HA,479,H,2.9909459881361222
869,HA,448,H,2.797377458632532
870,HA,701,H,4.37714642522635
871,HA,392,H,2.4477052763034655
872,HA,428,H,2.672494536372151
873,HA,118,H,0.7368092413362473
874,HA,92,H,0.5744614423977521
875,HA,88,H,0.5494848579456759
876,HA,36,H,0.2247892600686856
877,HA,35,H,0.21854511395566656
878,HA,63,H,0.3933812051201998
879,HA,125,H,0.7805182641273806
880,HA,23,H,0.14361536059943802
881,HA,32,H,0.19981267561660943
882,HA,337,H,2.104277240087418
883,HA,348,H,2.1729628473306275
884,HA,529,H,3.3031532937870747
885,HA,137,H,0.8554480174836091
886,HA,120,H,0.7492975335622853
887,HA,57,H,0.35591632844208554
888,HA,134,H,0.836715579144552
889,HA,94,H,0.5869497346237902
890,HA,46,H,0.28723072119887605
891,HA,171,H,1.0677489853262567
892,HA,81,H,0.5057758351545426
893,HA,30,H,0.18732438339057134
894,HA,13,H,0.08117389946924758
895,HA,56,H,0.3496721823290665
896,HA,327,H,2.0418357789572275
897,HA,118,H,0.7368092413362473
898,HA,149,H,0.9303777708398376
899,HA,301,H,1.8794879800187325
900,HA,899,H,5.613487355604121
901,HA,1210,H,7.555416796753044
902,HA,1555,H,9.709647205744615
903,HA,1590,H,9.928192319700281
904,HA,1884,H,11.76397127692788
905,HA,701,H,4.37714642522635
906,HA,386,H,2.4102403996253514
907,HA,773,H,4.826724945363721
908,HA,357,H,2.229160162347799
909,HA,436,H,2.7224477052763034
910,HA,176,H,1.0989697158913518
911,HA,651,H,4.064939119575398
912,HA,231,H,1.4423977521073994
913,HA,279,H,1.7421167655323135
914,HA,383,H,2.391507961286294
915,HA,626,H,3.908835466749922
916,HA,236,H,1.4736184826724945
917,HA,100,H,0.6244146113019045
918,HA,121,H,0.7555416796753044
919,HA,174,H,1.0864814236653138
920,HA,155,H,0.9678426475179519
921,HA,156,H,0.974086793630971
922,HA,69,H,0.4308460817983141
923,HA,236,H,1.4736184826724945
924,HA,98,H,0.6119263190758664
925,HA,59,H,0.36840462066812363
926,HA,25,H,0.1561036528254761
927,HA,67,H,0.418357789572276
928,HA,143,H,0.8929128941617234
929,HA,84,H,0.5245082734935997
930,HA,74,H,0.4620668123634093
931,HA,120,H,0.7492975335622853
932,HA,97,H,0.6056821729628473
933,HA,19,H,0.11863877614736185
934,HA,44,H,0.27474242897283796
935,HA,147,H,0.9178894786137995
936,HA,178,H,1.11145800811739
937,HA,38,H,0.2372775522947237
938,HA,68,H,0.42460193568529503
939,HA,163,H,1.0177958164221044
940,HA,801,H,5.001561036528255
941,HA,63,H,0.3933812051201998
942,HA,92,H,0.5744614423977521
943,HA,248,H,1.548548236028723
944,HA,119,H,0.7430533874492663
945,HA,23,H,0.14361536059943802
946,HA,36,H,0.2247892600686856
947,HA,159,H,0.9928192319700281
948,HA,128,H,0.7992507024664377
949,HA,23,H,0.14361536059943802
950,HA,52,H,0.3246955978769903
951,HA,203,H,1.2675616609428662
952,HA,1145,H,7.149547299406806
953,HA,335,H,2.09178894786138
954,HA,288,H,1.7983140805494848
955,HA,338,H,2.1105213862004373
956,HA,184,H,1.1489228847955042
957,HA,95,H,0.5931938807368092
958,HA,34,H,0.21230096784264751
959,HA,123,H,0.7680299719013425
960,HA,204,H,1.273805807055885
961,HA,61,H,0.3808929128941617
962,HA,54,H,0.3371838901030284
963,HA,155,H,0.9678426475179519
964,HA,101,H,0.6306587574149235
965,HA,12,H,0.07492975335622853
966,HA,30,H,0.18732438339057134
967,HA,148,H,0.9241336247268186
968,HA,145,H,0.9054011863877615
969,HA,383,H,2.391507961286294
970,HA,433,H,2.7037152669372464
971,HA,437,H,2.7286918513893226
972,HA,1270,H,7.930065563534186
973,HA,105,H,0.6556353418669997
974,HA,148,H,0.9241336247268186
975,HA,295,H,1.8420231033406183
976,HA,114,H,0.7118326568841711
977,HA,147,H,0.9178894786137995
978,HA,215,H,1.3424914142990947
979,HA,276,H,1.7233843271932563
980,HA,817,H,5.1014673743365595
981,HA,46,H,0.28723072119887605
982,HA,36,H,0.2247892600686856
983,HA,96,H,0.5994380268498283
984,HA,93,H,0.5807055885107711
985,HA,21,H,0.13112706837339994
986,HA,11,H,0.06868560724320949
987,HA,26,H,0.16234779893849516
988,HA,75,H,0.46831095847642834
989,HA,7,H,0.04370902279113331
990,HA,11,H,0.06868560724320949
991,HA,36,H,0.2247892600686856
992,HA,36,H,0.2247892600686856
993,HA,25,H,0.1561036528254761
994,HA,43,H,0.2684982828598189
995,HA,30,H,0.18732438339057134
996,HA,209,H,1.3050265376209804
997,HA,10,H,0.062441461130190445
998,HA,33,H,0.20605682172962847
999,HA,44,H,0.27474242897283796
1000,HA,22,H,0.13737121448641898
1001,HA,13,H,0.08117389946924758
1002,HA,17,H,0.10615048392132376
1003,HA,34,H,0.21230096784264751
1004,HA,42,H,0.26225413674679987
1005,HA,22,H,0.13737121448641898
1006,HA,50,H,0.3122073056509522
1007,HA,20,H,0.12488292226038089
1008,HA,112,H,0.699344364658133
1009,HA,19,H,0.11863877614736185
1010,HA,18,H,0.1123946300343428
1011,HA,52,H,0.3246955978769903
1012,HA,239,H,1.4923509210115518
1013,HA,117,H,0.7305650952232282
1014,HA,86,H,0.5369965657196378
1015,HA,58,H,0.3621604745551046
1016,HA,55,H,0.34342803621604745
1017,HA,61,H,0.3808929128941617
1018,HA,80,H,0.49953168904152356
1019,HA,104,H,0.6493911957539806
1020,HA,88,H,0.5494848579456759
1021,HA,41,H,0.2560099906337808
1022,HA,66,H,0.41211364345925694
1023,HA,43,H,0.2684982828598189
1024,HA,24,H,0.14985950671245707
1025,HA,7,H,0.04370902279113331
1026,HA,37,H,0.23103340618170465
1027,HA,37,H,0.23103340618170465
1028,HA,58,H,0.3621604745551046
1029,HA,34,H,0.21230096784264751
1030,HA,14,H,0.08741804558226662
1031,HA,35,H,0.21854511395566656
1032,HA,26,H,0.16234779893849516
1033,HA,15,H,0.09366219169528567
1034,HA,71,H,0.44333437402435216
1035,HA,50,H,0.3122073056509522
1036,HA,38,H,0.2372775522947237
1037,HA,5,H,0.031220730565095223
1038,HA,6,H,0.03746487667811427
1039,HA,10,H,0.062441461130190445
1040,HA,24,H,0.14985950671245707
1041,HA,38,H,0.2372775522947237
1042,HA,78,H,0.4870433968154855
1043,HA,38,H,0.2372775522947237
1044,HA,33,H,0.20605682172962847
1045,HA,36,H,0.2247892600686856
1046,HA,55,H,0.34342803621604745
1047,HA,73,H,0.45582266625039025
1048,HA,38,H,0.2372775522947237
1049,HA,98,H,0.6119263190758664
1050,HA,62,H,0.38713705900718076
1051,HA,73,H,0.45582266625039025
1052,HA,50,H,0.3122073056509522
1053,HA,36,H,0.2247892600686856
1054,HA,86,H,0.5369965657196378
1055,HA,173,H,1.0802372775522948
1056,HA,193,H,1.2051201998126757
1057,HA,131,H,0.8179831408054948
1058,HA,100,H,0.6244146113019045
1059,HA,98,H,0.6119263190758664
1060,HA,53,H,0.33093974399000936
1061,HA,58,H,0.3621604745551046
1062,HA,87,H,0.5432407118326569
1063,HA,46,H,0.28723072119887605
1064,HA,17,H,0.10615048392132376
1065,HA,31,H,0.19356852950359038
1066,HA,66,H,0.41211364345925694
1067,HA,148,H,0.9241336247268186
1068,HA,33,H,0.20605682172962847
1069,HA,58,H,0.3621604745551046
1070,HA,104,H,0.6493911957539806
1071,HA,268,H,1.673431158289104
1072,HA,84,H,0.5245082734935997
1073,HA,59,H,0.36840462066812363
1074,HA,26,H,0.16234779893849516
1075,HA,63,H,0.3933812051201998
1076,HA,46,H,0.28723072119887605
1077,HA,94,H,0.5869497346237902
1078,HA,17,H,0.10615048392132376
1079,HA,29,H,0.1810802372775523
1080,HA,63,H,0.3933812051201998
1081,HA,120,H,0.7492975335622853
1082,HA,37,H,0.23103340618170465
1083,HA,55,H,0.34342803621604745
1084,HA,51,H,0.31845145176397127
1085,HA,9,H,0.0561973150171714
1086,HA,29,H,0.1810802372775523
1087,HA,80,H,0.49953168904152356
1088,HA,23,H,0.14361536059943802
1089,HA,17,H,0.10615048392132376
1090,HA,13,H,0.08117389946924758
1091,HA,54,H,0.3371838901030284
1092,HA,20,H,0.12488292226038089
1093,HA,39,H,0.24352169840774274
1094,HA,54,H,0.3371838901030284
1095,HA,94,H,0.5869497346237902
1096,HA,180,H,1.123946300343428
1097,HA,150,H,0.9366219169528567
1098,HA,197,H,1.2300967842647519
1099,HA,181,H,1.1301904464564472
1100,HA,34,H,0.21230096784264751
1101,HA,55,H,0.34342803621604745
1102,HA,119,H,0.7430533874492663
1103,HA,276,H,1.7233843271932563
1104,HA,70,H,0.4370902279113331
1105,HA,80,H,0.49953168904152356
1106,HA,157,H,0.98033093974399
1107,HA,267,H,1.667187012176085
1108,HA,12,H,0.07492975335622853
1109,HA,35,H,0.21854511395566656
1110,HA,89,H,0.555729004058695
1111,HA,71,H,0.44333437402435216
1112,HA,100,H,0.6244146113019045
1113,HA,70,H,0.4370902279113331
1114,HA,168,H,1.0490165469871995
1115,HA,344,H,2.1479862628785513
1116,HA,354,H,2.210427724008742
1117,HA,155,H,0.9678426475179519
1118,HA,297,H,1.8545113955666563
1119,HA,123,H,0.7680299719013425
1120,HA,23,H,0.14361536059943802
1121,HA,21,H,0.13112706837339994
1122,HA,75,H,0.46831095847642834
1123,HA,139,H,0.8679363097096472
1124,HA,23,H,0.14361536059943802
1125,HA,53,H,0.33093974399000936
1126,HA,85,H,0.5307524196066188
1127,HA,175,H,1.092725569778333
1128,HA,16,H,0.09990633780830471
1129,HA,32,H,0.19981267561660943
1130,HA,73,H,0.45582266625039025
1131,HA,140,H,0.8741804558226662
1132,HA,29,H,0.1810802372775523
1133,HA,47,H,0.2934748673118951
1134,HA,87,H,0.5432407118326569
1135,HA,339,H,2.116765532313456
1136,HA,34,H,0.21230096784264751
1137,HA,101,H,0.6306587574149235
1138,HA,124,H,0.7742741180143615
1139,HA,110,H,0.6868560724320949
1140,HA,42,H,0.26225413674679987
1141,HA,65,H,0.4058694973462379
1142,HA,143,H,0.8929128941617234
1143,HA,277,H,1.7296284733062754
1144,HA,81,H,0.5057758351545426
1145,HA,105,H,0.6556353418669997
1146,HA,45,H,0.280986575085857
1147,HA,31,H,0.19356852950359038
1148,HA,36,H,0.2247892600686856
1149,HA,46,H,0.28723072119887605
1150,HA,60,H,0.3746487667811427
1151,HA,60,H,0.3746487667811427
1152,HA,36,H,0.2247892600686856
1153,HA,33,H,0.20605682172962847
1154,HA,50,H,0.3122073056509522
1155,HA,253,H,1.5797689665938184
1156,HA,82,H,0.5120199812675617
1157,HA,162,H,1.0115516703090852
1158,HA,111,H,0.6931002185451139
1159,HA,230,H,1.4361536059943802
1160,HA,17,H,0.10615048392132376
1161,HA,14,H,0.08741804558226662
1162,HA,25,H,0.1561036528254761
1163,HA,53,H,0.33093974399000936
1164,HA,25,H,0.1561036528254761
1165,HA,12,H,0.07492975335622853
1166,HA,19,H,0.11863877614736185
1167,HA,46,H,0.28723072119887605
1168,HA,3,H,0.018732438339057134
1169,HA,5,H,0.031220730565095223
1170,HA,48,H,0.29971901342491414
1171,HA,58,H,0.3621604745551046
1172,HA,88,H,0.5494848579456759
1173,HA,81,H,0.5057758351545426
1174,HA,58,H,0.3621604745551046
1175,HA,57,H,0.35591632844208554
1176,HA,97,H,0.6056821729628473
1177,HA,59,H,0.36840462066812363
1178,HA,64,H,0.39962535123321885
1179,HA,16,H,0.09990633780830471
1180,HA,9,H,0.0561973150171714
1181,HA,13,H,0.08117389946924758
1182,HA,48,H,0.29971901342491414
1183,HA,929,H,5.8008117389946925
1184,HA,301,H,1.8794879800187325
1185,HA,175,H,1.092725569778333
1186,HA,158,H,0.986575085857009
1187,HA,184,H,1.1489228847955042
1188,HA,121,H,0.7555416796753044
1189,HA,329,H,2.0543240711832658
1190,HA,632,H,3.946300343428036
1191,HA,941,H,5.875741492350921
1192,HA,88,H,0.5494848579456759
1193,HA,78,H,0.4870433968154855
1194,HA,133,H,0.8304714330315329
1195,HA,231,H,1.4423977521073994
1196,HA,112,H,0.699344364658133
1197,HA,40,H,0.24976584452076178
1198,HA,76,H,0.4745551045894474
1199,HA,92,H,0.5744614423977521
1200,HA,94,H,0.5869497346237902
1201,HA,38,H,0.2372775522947237
1202,HA,62,H,0.38713705900718076
1203,HA,82,H,0.5120199812675617
1204,HA,464,H,2.8972837964408367
1205,HA,48,H,0.29971901342491414
1206,HA,50,H,0.3122073056509522
1207,HA,97,H,0.6056821729628473
1208,HA,60,H,0.3746487667811427
1209,HA,5,H,0.031220730565095223
1210,HA,20,H,0.12488292226038089
1211,HA,67,H,0.418357789572276
1212,HA,67,H,0.418357789572276
1213,HA,5,H,0.031220730565095223
1214,HA,9,H,0.0561973150171714
1215,HA,67,H,0.418357789572276
1216,HA,236,H,1.4736184826724945
1217,HA,15,H,0.09366219169528567
1218,HA,17,H,0.10615048392132376
1219,HA,85,H,0.5307524196066188
1220,HA,84,H,0.5245082734935997
1221,HA,37,H,0.23103340618170465
1222,HA,53,H,0.33093974399000936
1223,HA,35,H,0.21854511395566656
1224,HA,80,H,0.49953168904152356
1225,HA,10,H,0.062441461130190445
1226,HA,39,H,0.24352169840774274
1227,HA,72,H,0.4495785201373712
1228,HA,309,H,1.9294411489228849
1229,HA,81,H,0.5057758351545426
1230,HA,63,H,0.3933812051201998
1231,HA,135,H,0.842959725257571
1232,HA,303,H,1.8919762722447706
1233,HA,213,H,1.3300031220730566
1234,HA,247,H,1.5423040899157041
1235,HA,117,H,0.7305650952232282
1236,HA,242,H,1.5110833593506088
1237,HA,94,H,0.5869497346237902
1238,HA,265,H,1.654698719950047
1239,HA,138,H,0.8616921635966281
1240,HA,116,H,0.7243209491102092
1241,HA,86,H,0.5369965657196378
1242,HA,218,H,1.3612238526381517
1243,HA,368,H,2.2978457695910084
1244,HA,396,H,2.4726818607555416
1245,HA,69,H,0.4308460817983141
1246,HA,387,H,2.41648454573837
1247,HA,187,H,1.1676553231345614
1248,HA,146,H,0.9116453325007805
1249,HA,43,H,0.2684982828598189
1250,HA,166,H,1.0365282547611614
1251,HA,127,H,0.7930065563534187
1252,HA,580,H,3.621604745551046
1253,HA,67,H,0.418357789572276
1254,HA,146,H,0.9116453325007805
1255,HA,356,H,2.22291601623478
1256,HA,581,H,3.627848891664065
1257,HA,39,H,0.24352169840774274
1258,HA,57,H,0.35591632844208554
1259,HA,113,H,0.705588510771152
1260,HA,527,H,3.2906650015610364
1261,HA,151,H,0.9428660630658757
1262,HA,304,H,1.8982204183577895
1263,HA,218,H,1.3612238526381517
1264,HA,636,H,3.9712769278801123
1265,HA,1932,H,12.063690290352794
1266,HA,1635,H,10.209178894786138
1267,HA,900,H,5.6197315017171405
1268,HA,143,H,0.8929128941617234
1269,HA,90,H,0.561973150171714
1270,HA,69,H,0.4308460817983141
1271,HA,116,H,0.7243209491102092
1272,HA,191,H,1.1926319075866376
1273,HA,158,H,0.986575085857009
1274,HA,109,H,0.6806119263190759
1275,HA,173,H,1.0802372775522948
1276,HA,149,H,0.9303777708398376
1277,HA,138,H,0.8616921635966281
1278,HA,94,H,0.5869497346237902
1279,HA,182,H,1.136434592569466
1280,HA,64,H,0.39962535123321885
1281,HA,26,H,0.16234779893849516
1282,HA,36,H,0.2247892600686856
1283,HA,135,H,0.842959725257571
1284,HA,89,H,0.555729004058695
1285,HA,11,H,0.06868560724320949
1286,HA,45,H,0.280986575085857
1287,HA,53,H,0.33093974399000936
1288,HA,121,H,0.7555416796753044
1289,HA,53,H,0.33093974399000936
1290,HA,46,H,0.28723072119887605
1291,HA,37,H,0.23103340618170465
1292,HA,69,H,0.4308460817983141
1293,HA,7,H,0.04370902279113331
1294,HA,31,H,0.19356852950359038
1295,HA,102,H,0.6369029035279425
1296,HA,341,H,2.1292538245394943
1297,HA,26,H,0.16234779893849516
1298,HA,28,H,0.17483609116453325
1299,HA,79,H,0.4932875429285045
1300,HA,42,H,0.26225413674679987
1301,HA,31,H,0.19356852950359038
1302,HA,57,H,0.35591632844208554
1303,HA,23,H,0.14361536059943802
1304,HA,13,H,0.08117389946924758
1305,HA,7,H,0.04370902279113331
1306,HA,13,H,0.08117389946924758
1307,HA,11,H,0.06868560724320949
1308,HA,24,H,0.14985950671245707
1309,HA,4,H,0.024976584452076178
1310,HA,2,H,0.012488292226038089
1311,HA,19,H,0.11863877614736185
1312,HA,14,H,0.08741804558226662
1313,HA,6,H,0.03746487667811427
1314,HA,7,H,0.04370902279113331
1315,HA,19,H,0.11863877614736185
1316,HA,99,H,0.6181704651888854
1317,HA,27,H,0.1685919450515142
1318,HA,26,H,0.16234779893849516
1319,HA,21,H,0.13112706837339994
1320,HA,67,H,0.418357789572276
1321,HA,27,H,0.1685919450515142
1322,HA,12,H,0.07492975335622853
1323,HA,19,H,0.11863877614736185
1324,HA,19,H,0.11863877614736185
1325,HA,9,H,0.0561973150171714
1326,HA,13,H,0.08117389946924758
1327,HA,19,H,0.11863877614736185
1328,HA,28,H,0.17483609116453325
1329,HA,25,H,0.1561036528254761
1330,HA,20,H,0.12488292226038089
1331,HA,29,H,0.1810802372775523
1332,HA,74,H,0.4620668123634093
1333,HA,31,H,0.19356852950359038
1334,HA,3,H,0.018732438339057134
1335,HA,5,H,0.031220730565095223
1336,HA,10,H,0.062441461130190445
1337,HA,17,H,0.10615048392132376
1338,HA,5,H,0.031220730565095223
1339,HA,6,H,0.03746487667811427
1340,HA,16,H,0.09990633780830471
1341,HA,2,H,0.012488292226038089
1342,HA,6,H,0.03746487667811427
1343,HA,23,H,0.14361536059943802
1344,HA,88,H,0.5494848579456759
1345,HA,29,H,0.1810802372775523
1346,HA,14,H,0.08741804558226662
1347,HA,19,H,0.11863877614736185
1348,HA,13,H,0.08117389946924758
1349,HA,20,H,0.12488292226038089
1350,HA,17,H,0.10615048392132376
1351,HA,17,H,0.10615048392132376
1352,HA,14,H,0.08741804558226662
1353,HA,25,H,0.1561036528254761
1354,HA,11,H,0.06868560724320949
1355,HA,4,H,0.024976584452076178
1356,HA,3,H,0.018732438339057134
1357,HA,9,H,0.0561973150171714
1358,HA,6,H,0.03746487667811427
1359,HA,10,H,0.062441461130190445
1360,HA,12,H,0.07492975335622853
1361,HA,2,H,0.012488292226038089
1362,HA,8,H,0.049953168904152356
1363,HA,3,H,0.018732438339057134
1364,HA,15,H,0.09366219169528567
1365,HA,12,H,0.07492975335622853
1366,HA,2,H,0.012488292226038089
1367,HA,1,H,0.0062441461130190445
1368,HA,1,H,0.0062441461130190445
1369,HA,2,H,0.012488292226038089
1370,HA,10,H,0.062441461130190445
1371,HA,11,H,0.06868560724320949
1372,HA,4,H,0.024976584452076178
1373,HA,9,H,0.0561973150171714
1374,HA,20,H,0.12488292226038089
1375,HA,11,H,0.06868560724320949
1376,HA,3,H,0.018732438339057134
1377,HA,12,H,0.07492975335622853
1378,HA,10,H,0.062441461130190445
1379,HA,6,H,0.03746487667811427
1380,HA,1,H,0.0062441461130190445
1381,HA,7,H,0.04370902279113331
1382,HA,2,H,0.012488292226038089
1384,HA,2,H,0.012488292226038089
1385,HA,2,H,0.012488292226038089
1386,HA,3,H,0.018732438339057134
1387,HA,4,H,0.024976584452076178
1388,HA,3,H,0.018732438339057134
1389,HA,3,H,0.018732438339057134
1390,HA,4,H,0.024976584452076178
1391,HA,11,H,0.06868560724320949
1392,HA,3,H,0.018732438339057134
1393,HA,9,H,0.0561973150171714
1394,HA,4,H,0.024976584452076178
1395,HA,9,H,0.0561973150171714
1396,HA,3,H,0.018732438339057134
1397,HA,6,H,0.03746487667811427
1398,HA,8,H,0.049953168904152356
1399,HA,3,H,0.018732438339057134
1400,HA,11,H,0.06868560724320949
1401,HA,6,H,0.03746487667811427
1402,HA,3,H,0.018732438339057134
1403,HA,19,H,0.11863877614736185
1404,HA,4,H,0.024976584452076178
1405,HA,2,H,0.012488292226038089
1406,HA,12,H,0.07492975335622853
1407,HA,11,H,0.06868560724320949
1408,HA,20,H,0.12488292226038089
1409,HA,9,H,0.0561973150171714
1410,HA,20,H,0.12488292226038089
1411,HA,18,H,0.1123946300343428
1412,HA,7,H,0.04370902279113331
1413,HA,12,H,0.07492975335622853
1414,HA,15,H,0.09366219169528567
1415,HA,7,H,0.04370902279113331
1416,HA,18,H,0.1123946300343428
1417,HA,6,H,0.03746487667811427
1418,HA,11,H,0.06868560724320949
1419,HA,1,H,0.0062441461130190445
1420,HA,19,H,0.11863877614736185
1421,HA,8,H,0.049953168904152356
1422,HA,6,H,0.03746487667811427
1423,HA,7,H,0.04370902279113331
1424,HA,1,H,0.0062441461130190445
1425,HA,3,H,0.018732438339057134
1426,HA,6,H,0.03746487667811427
1427,HA,13,H,0.08117389946924758
1428,HA,8,H,0.049953168904152356
1429,HA,3,H,0.018732438339057134
1430,HA,6,H,0.03746487667811427
1431,HA,23,H,0.14361536059943802
1432,HA,17,H,0.10615048392132376
