chr,start,end.x,score1,end.y,score2,total
chr19,17641768,0,0,17641769,1,1
chr19,17641780,0,0,17641781,1,1
chr19,17641801,0,0,17641802,1,1
chr19,17641813,0,0,17641814,1,1
chr19,17641819,0,0,17641820,1,1
chr19,17641823,0,0,17641824,1,1
chr19,17641824,0,0,17641825,1,1
chr19,17641827,0,0,17641828,2,2
chr19,17641831,0,0,17641832,1,1
chr19,17641843,0,0,17641844,1,1
chr19,17641844,0,0,17641845,1,1
chr19,17641845,0,0,17641846,1,1
chr19,17641852,0,0,17641853,1,1
chr19,17641855,0,0,17641856,3,3
chr19,17641859,0,0,17641860,2,2
chr19,17641867,0,0,17641868,1,1
chr19,17641870,0,0,17641871,4,4
chr19,17641872,0,0,17641873,1,1
chr19,17641898,0,0,17641899,1,1
chr19,17641911,0,0,17641912,1,1
chr19,17641914,0,0,17641915,1,1
chr19,17641918,0,0,17641919,1,1
chr19,17641926,0,0,17641927,1,1
chr19,17641932,0,0,17641933,1,1
chr19,17641935,0,0,17641936,1,1
chr19,17641940,0,0,17641941,1,1
chr19,17641944,0,0,17641945,1,1
chr19,17641955,0,0,17641956,2,2
chr19,17641964,0,0,17641965,2,2
chr19,17641965,0,0,17641966,1,1
chr19,17641966,0,0,17641967,1,1
chr19,17641970,0,0,17641971,1,1
chr19,17641974,0,0,17641975,2,2
chr19,17641978,0,0,17641979,1,1
chr19,17641980,0,0,17641981,1,1
chr19,17641988,0,0,17641989,1,1
chr19,17641989,0,0,17641990,1,1
chr19,17641992,0,0,17641993,1,1
chr19,17641994,0,0,17641995,1,1
chr19,17642002,0,0,17642003,2,2
chr19,17642013,0,0,17642014,1,1
chr19,17642017,0,0,17642018,1,1
chr19,17642018,0,0,17642019,3,3
chr19,17642019,0,0,17642020,1,1
chr19,17642025,0,0,17642026,1,1
chr19,17642027,0,0,17642028,1,1
chr19,17642030,0,0,17642031,1,1
chr19,17642033,0,0,17642034,1,1
chr19,17642056,0,0,17642057,1,1
chr19,17642074,0,0,17642075,1,1
chr19,17642083,0,0,17642084,1,1
chr19,17642084,0,0,17642085,1,1
chr19,17642098,0,0,17642099,1,1
chr19,17642100,0,0,17642101,1,1
chr19,17642101,0,0,17642102,1,1
chr19,17642102,0,0,17642103,1,1
chr19,17642108,0,0,17642109,1,1
chr19,17642117,0,0,17642118,2,2
chr19,17642118,0,0,17642119,1,1
chr19,17642142,0,0,17642143,1,1
chr19,17642148,0,0,17642149,2,2
chr19,17642159,0,0,17642160,1,1
chr19,17642161,0,0,17642162,2,2
chr19,17642166,0,0,17642167,2,2
chr19,17642168,0,0,17642169,1,1
chr19,17642170,0,0,17642171,1,1
chr19,17642171,0,0,17642172,1,1
chr19,17642173,0,0,17642174,2,2
chr19,17642177,0,0,17642178,1,1
chr19,17642202,0,0,17642203,3,3
chr19,17642207,0,0,17642208,1,1
chr19,17642209,0,0,17642210,3,3
chr19,17642211,0,0,17642212,2,2
chr19,17642213,0,0,17642214,1,1
chr19,17642214,0,0,17642215,1,1
chr19,17642219,0,0,17642220,1,1
chr19,17642227,0,0,17642228,1,1
chr19,17642230,0,0,17642231,2,2
chr19,17642239,0,0,17642240,1,1
chr19,17642243,0,0,17642244,1,1
chr19,17642246,0,0,17642247,1,1
chr19,17642248,0,0,17642249,1,1
chr19,17642251,0,0,17642252,1,1
chr19,17642254,0,0,17642255,2,2
chr19,17642260,0,0,17642261,1,1
chr19,17642269,0,0,17642270,1,1
chr19,17642271,0,0,17642272,1,1
chr19,17642277,0,0,17642278,1,1
chr19,17642287,0,0,17642288,1,1
chr19,17642299,0,0,17642300,2,2
chr19,17642302,0,0,17642303,1,1
chr19,17642307,0,0,17642308,1,1
chr19,17642314,0,0,17642315,1,1
chr19,17642327,0,0,17642328,1,1
chr19,17642333,0,0,17642334,3,3
chr19,17642334,0,0,17642335,1,1
chr19,17642336,0,0,17642337,1,1
chr19,17642337,0,0,17642338,1,1
chr19,17642339,0,0,17642340,1,1
chr19,17642345,0,0,17642346,1,1
chr19,17642348,0,0,17642349,1,1
chr19,17642349,0,0,17642350,1,1
chr19,17642353,0,0,17642354,1,1
chr19,17642370,0,0,17642371,3,3
chr19,17642374,0,0,17642375,1,1
chr19,17642377,0,0,17642378,1,1
chr19,17642380,0,0,17642381,1,1
chr19,17642381,0,0,17642382,2,2
chr19,17642383,0,0,17642384,1,1
chr19,17642390,0,0,17642391,1,1
chr19,17642393,0,0,17642394,2,2
chr19,17642395,0,0,17642396,1,1
chr19,17642397,0,0,17642398,1,1
chr19,17642424,0,0,17642425,3,3
chr19,17642435,0,0,17642436,1,1
chr19,17642436,0,0,17642437,1,1
chr19,17642439,0,0,17642440,1,1
chr19,17642445,0,0,17642446,1,1
chr19,17642446,0,0,17642447,2,2
chr19,17642448,0,0,17642449,1,1
chr19,17642459,0,0,17642460,2,2
chr19,17642462,0,0,17642463,1,1
chr19,17642464,0,0,17642465,2,2
chr19,17642475,0,0,17642476,1,1
chr19,17642496,0,0,17642497,1,1
chr19,17642515,0,0,17642516,1,1
chr19,17642531,0,0,17642532,1,1
chr19,17642545,0,0,17642546,1,1
chr19,17642547,0,0,17642548,1,1
chr19,17642553,0,0,17642554,1,1
chr19,17642562,0,0,17642563,1,1
chr19,17642565,0,0,17642566,1,1
chr19,17642574,0,0,17642575,1,1
chr19,17642605,0,0,17642606,1,1
chr19,17642623,0,0,17642624,1,1
chr19,17642633,0,0,17642634,1,1
chr19,17642647,0,0,17642648,1,1
chr19,17642661,0,0,17642662,1,1
chr19,17642687,0,0,17642688,1,1
chr19,17642695,0,0,17642696,1,1
chr19,17642714,0,0,17642715,1,1
chr19,17642785,0,0,17642786,1,1
chr19,17642817,0,0,17642818,1,1
chr19,17642823,0,0,17642824,1,1
chr19,17642833,0,0,17642834,1,1
chr19,17642857,0,0,17642858,1,1
chr19,17642945,0,0,17642946,1,1
chr19,17643025,0,0,17643026,1,1
chr19,17643689,0,0,17643690,1,1
chr19,17643729,0,0,17643730,1,1
chr19,17644797,0,0,17644798,1,1
chr19,17645722,0,0,17645723,1,1
chr19,17645744,0,0,17645745,2,2
chr19,17646067,0,0,17646068,1,1
chr19,17646694,0,0,17646695,1,1
chr19,17647033,0,0,17647034,1,1
chr19,17647243,0,0,17647244,1,1
chr19,17647288,0,0,17647289,1,1
chr19,17647399,0,0,17647400,1,1
chr19,17647423,0,0,17647424,1,1
chr19,17647452,0,0,17647453,1,1
chr19,17647468,0,0,17647469,1,1
chr19,17647819,0,0,17647820,1,1
chr19,17647944,0,0,17647945,1,1
chr19,17648652,0,0,17648653,1,1
chr19,17648728,0,0,17648729,1,1
chr19,17648739,0,0,17648740,1,1
chr19,17648776,0,0,17648777,1,1
chr19,17648780,0,0,17648781,1,1
chr19,17648795,0,0,17648796,2,2
chr19,17648837,0,0,17648838,1,1
chr19,17648998,0,0,17648999,1,1
chr19,17649169,0,0,17649170,1,1
chr19,17649225,0,0,17649226,1,1
chr19,17649235,0,0,17649236,1,1
chr19,17649522,0,0,17649523,1,1
chr19,17649527,0,0,17649528,1,1
chr19,17649568,0,0,17649569,1,1
chr19,17649747,0,0,17649748,1,1
chr19,17649932,0,0,17649933,1,1
chr19,17649985,0,0,17649986,1,1
chr19,17650841,0,0,17650842,1,1
chr19,17651767,0,0,17651768,1,1
chr19,17651923,0,0,17651924,1,1
chr19,17652021,0,0,17652022,1,1
chr19,17652140,0,0,17652141,1,1
chr19,17652278,0,0,17652279,1,1
chr19,17652636,0,0,17652637,1,1
chr19,17652749,0,0,17652750,1,1
chr19,17652784,0,0,17652785,1,1
chr19,17653057,0,0,17653058,1,1
chr19,17653166,0,0,17653167,1,1
chr19,17654136,0,0,17654137,1,1
chr19,17654756,0,0,17654757,1,1
chr19,17654938,0,0,17654939,1,1
chr19,17656042,0,0,17656043,1,1
chr19,17656045,0,0,17656046,1,1
chr19,17656114,0,0,17656115,1,1
chr19,17656201,0,0,17656202,1,1
chr19,17656346,0,0,17656347,1,1
chr19,17656475,0,0,17656476,2,2
chr19,17656491,0,0,17656492,1,1
chr19,17656539,0,0,17656540,1,1
chr19,17656976,0,0,17656977,1,1
chr19,17657114,0,0,17657115,1,1
chr19,17657173,0,0,17657174,1,1
chr19,17657177,0,0,17657178,1,1
chr19,17657297,0,0,17657298,1,1
chr19,17657391,0,0,17657392,1,1
chr19,17657446,0,0,17657447,1,1
chr19,17657598,0,0,17657599,1,1
chr19,17657612,0,0,17657613,1,1
chr19,17657639,0,0,17657640,1,1
chr19,17658017,0,0,17658018,1,1
chr19,17658183,0,0,17658184,1,1
chr19,17658211,0,0,17658212,1,1
chr19,17658253,0,0,17658254,1,1
chr19,17658350,0,0,17658351,1,1
chr19,17658554,0,0,17658555,1,1
chr19,17658627,0,0,17658628,1,1
chr19,17658676,0,0,17658677,1,1
chr19,17658843,0,0,17658844,1,1
chr19,17659030,0,0,17659031,1,1
chr19,17659079,0,0,17659080,1,1
chr19,17659111,0,0,17659112,1,1
chr19,17659151,0,0,17659152,1,1
chr19,17659472,0,0,17659473,1,1
chr19,17659609,0,0,17659610,1,1
chr19,17659827,0,0,17659828,1,1
chr19,17659890,0,0,17659891,1,1
chr19,17660037,0,0,17660038,1,1
chr19,17660064,0,0,17660065,1,1
chr19,17660104,0,0,17660105,1,1
chr19,17660490,0,0,17660491,1,1
chr19,17661373,0,0,17661374,1,1
chr19,17662613,0,0,17662614,1,1
chr19,17662924,0,0,17662925,1,1
chr19,17662926,0,0,17662927,1,1
chr19,17663554,0,0,17663555,1,1
chr19,17663677,0,0,17663678,1,1
chr19,17663883,0,0,17663884,1,1
chr19,17664372,0,0,17664373,1,1
chr19,17664506,0,0,17664507,1,1
chr19,17664659,0,0,17664660,1,1
chr19,17664771,0,0,17664772,1,1
chr19,17665315,0,0,17665316,1,1
chr19,17665624,0,0,17665625,1,1
chr19,17666337,0,0,17666338,1,1
chr19,17666611,0,0,17666612,1,1
chr19,17666825,0,0,17666826,1,1
chr19,17666878,0,0,17666879,1,1
chr19,17666895,0,0,17666896,1,1
chr19,17667085,0,0,17667086,1,1
chr19,17667300,0,0,17667301,1,1
chr19,17667610,0,0,17667611,1,1
chr19,17668136,0,0,17668137,1,1
chr19,17668141,0,0,17668142,1,1
chr19,17668188,0,0,17668189,1,1
chr19,17669035,0,0,17669036,1,1
chr19,17669253,0,0,17669254,1,1
chr19,17669564,0,0,17669565,1,1
chr19,17669617,0,0,17669618,1,1
chr19,17669750,0,0,17669751,1,1
chr19,17670347,0,0,17670348,1,1
chr19,17670410,0,0,17670411,1,1
chr19,17670469,0,0,17670470,1,1
chr19,17670506,0,0,17670507,1,1
chr19,17670574,0,0,17670575,1,1
chr19,17670593,0,0,17670594,1,1
chr19,17670607,0,0,17670608,1,1
chr19,17670619,0,0,17670620,1,1
chr19,17670637,0,0,17670638,1,1
chr19,17670661,0,0,17670662,1,1
chr19,17670680,0,0,17670681,1,1
chr19,17670698,0,0,17670699,1,1
chr19,17671023,0,0,17671024,1,1
chr19,17671265,0,0,17671266,1,1
chr19,17671296,0,0,17671297,1,1
chr19,17671375,0,0,17671376,1,1
chr19,17671594,0,0,17671595,1,1
chr19,17671607,0,0,17671608,1,1
chr19,17671736,0,0,17671737,1,1
chr19,17671851,0,0,17671852,1,1
chr19,17671929,0,0,17671930,1,1
chr19,17672078,0,0,17672079,1,1
chr19,17672110,0,0,17672111,1,1
chr19,17672151,0,0,17672152,1,1
chr19,17672382,0,0,17672383,1,1
chr19,17672410,0,0,17672411,1,1
chr19,17672837,0,0,17672838,1,1
chr19,17672846,0,0,17672847,1,1
chr19,17673044,0,0,17673045,1,1
chr19,17673125,0,0,17673126,1,1
chr19,17674206,0,0,17674207,1,1
chr19,17674395,0,0,17674396,1,1
chr19,17674509,0,0,17674510,1,1
chr19,17674742,0,0,17674743,1,1
chr19,17674752,0,0,17674753,1,1
chr19,17674786,0,0,17674787,1,1
chr19,17674825,0,0,17674826,2,2
chr19,17674973,0,0,17674974,1,1
chr19,17674989,0,0,17674990,1,1
chr19,17675008,0,0,17675009,2,2
chr19,17675014,0,0,17675015,1,1
chr19,17675167,0,0,17675168,1,1
chr19,17675733,0,0,17675734,2,2
chr19,17675784,0,0,17675785,1,1
chr19,17675831,0,0,17675832,1,1
chr19,17676000,0,0,17676001,1,1
chr19,17676102,0,0,17676103,1,1
chr19,17676103,0,0,17676104,1,1
chr19,17676197,0,0,17676198,1,1
chr19,17676198,0,0,17676199,1,1
chr19,17676303,0,0,17676304,1,1
chr19,17676325,0,0,17676326,1,1
chr19,17676375,0,0,17676376,1,1
chr19,17676386,0,0,17676387,1,1
chr19,17676390,0,0,17676391,1,1
chr19,17676393,0,0,17676394,1,1
chr19,17676437,0,0,17676438,1,1
chr19,17676444,0,0,17676445,1,1
chr19,17676453,0,0,17676454,1,1
chr19,17676486,0,0,17676487,1,1
chr19,17676497,0,0,17676498,1,1
chr19,17676509,0,0,17676510,1,1
chr19,17676535,0,0,17676536,1,1
chr19,17676631,0,0,17676632,1,1
chr19,17676642,0,0,17676643,1,1
chr19,17676669,0,0,17676670,1,1
chr19,17677047,0,0,17677048,1,1
chr19,17677069,0,0,17677070,1,1
chr19,17677163,0,0,17677164,1,1
chr19,17677183,0,0,17677184,1,1
chr19,17677184,0,0,17677185,1,1
chr19,17677212,0,0,17677213,1,1
chr19,17677219,0,0,17677220,1,1
chr19,17677220,0,0,17677221,1,1
chr19,17677236,0,0,17677237,1,1
chr19,17677242,0,0,17677243,1,1
chr19,17677251,0,0,17677252,1,1
chr19,17677253,0,0,17677254,1,1
chr19,17677257,0,0,17677258,1,1
chr19,17677312,0,0,17677313,1,1
chr19,17677320,0,0,17677321,1,1
chr19,17677347,0,0,17677348,1,1
chr19,17677366,0,0,17677367,1,1
chr19,17677389,0,0,17677390,1,1
chr19,17677418,0,0,17677419,1,1
chr19,17677419,0,0,17677420,1,1
chr19,17677444,0,0,17677445,1,1
chr19,17677710,0,0,17677711,1,1
chr19,17677745,0,0,17677746,1,1
chr19,17677750,0,0,17677751,1,1
chr19,17677789,0,0,17677790,1,1
chr19,17677800,0,0,17677801,1,1
chr19,17677827,0,0,17677828,1,1
chr19,17677852,0,0,17677853,1,1
chr19,17677941,0,0,17677942,2,2
chr19,17678072,0,0,17678073,1,1
chr19,17678090,0,0,17678091,1,1
chr19,17678358,0,0,17678359,4,4
chr19,17678663,0,0,17678664,1,1
chr19,17678664,0,0,17678665,1,1
chr19,17678665,0,0,17678666,1,1
chr19,17678691,0,0,17678692,1,1
chr19,17678692,0,0,17678693,1,1
chr19,17678787,0,0,17678788,1,1
chr19,17678862,0,0,17678863,3,3
chr19,17678899,0,0,17678900,1,1
chr19,17678911,0,0,17678912,1,1
chr19,17678915,0,0,17678916,1,1
chr19,17678984,0,0,17678985,1,1
chr19,17678985,0,0,17678986,1,1
chr19,17679019,0,0,17679020,1,1
chr19,17679073,0,0,17679074,1,1
chr19,17679094,0,0,17679095,1,1
chr19,17679131,0,0,17679132,1,1
chr19,17679308,0,0,17679309,1,1
chr19,17679461,0,0,17679462,1,1
chr19,17679468,0,0,17679469,1,1
chr19,17679483,0,0,17679484,1,1
chr19,17679524,0,0,17679525,1,1
chr19,17679528,0,0,17679529,1,1
chr19,17679604,0,0,17679605,1,1
chr19,17679718,0,0,17679719,1,1
chr19,17679719,0,0,17679720,1,1
chr19,17679765,0,0,17679766,1,1
chr19,17680095,0,0,17680096,1,1
chr19,17680153,0,0,17680154,1,1
chr19,17680213,0,0,17680214,1,1
chr19,17680239,0,0,17680240,1,1
chr19,17680258,0,0,17680259,1,1
chr19,17680306,0,0,17680307,1,1
chr19,17680309,0,0,17680310,1,1
chr19,17680319,0,0,17680320,1,1
chr19,17680459,0,0,17680460,1,1
chr19,17680615,0,0,17680616,1,1
chr19,17680717,0,0,17680718,1,1
chr19,17680748,0,0,17680749,1,1
chr19,17680785,0,0,17680786,1,1
chr19,17681033,0,0,17681034,1,1
chr19,17681178,0,0,17681179,1,1
chr19,17681213,0,0,17681214,1,1
chr19,17681245,0,0,17681246,1,1
chr19,17681298,0,0,17681299,1,1
chr19,17681310,0,0,17681311,1,1
chr19,17681338,0,0,17681339,1,1
chr19,17681389,0,0,17681390,1,1
chr19,17681550,0,0,17681551,1,1
chr19,17681632,0,0,17681633,1,1
chr19,17681635,0,0,17681636,1,1
chr19,17681812,0,0,17681813,1,1
chr19,17681852,0,0,17681853,1,1
chr19,17681867,0,0,17681868,1,1
chr19,17681913,0,0,17681914,1,1
chr19,17682257,0,0,17682258,1,1
chr19,17682262,0,0,17682263,1,1
chr19,17682315,0,0,17682316,1,1
chr19,17682451,0,0,17682452,1,1
chr19,17682575,0,0,17682576,1,1
chr19,17682649,0,0,17682650,1,1
chr19,17682692,0,0,17682693,1,1
chr19,17682951,0,0,17682952,1,1
chr19,17683069,0,0,17683070,1,1
chr19,17683107,0,0,17683108,1,1
chr19,17683163,0,0,17683164,1,1
chr19,17683319,0,0,17683320,1,1
chr19,17683386,0,0,17683387,1,1
chr19,17683569,0,0,17683570,1,1
chr19,17683640,0,0,17683641,1,1
chr19,17683746,0,0,17683747,1,1
chr19,17683752,0,0,17683753,1,1
chr19,17683929,0,0,17683930,1,1
chr19,17684103,0,0,17684104,1,1
chr19,17684148,0,0,17684149,1,1
chr19,17684357,0,0,17684358,1,1
chr19,17684363,0,0,17684364,1,1
chr19,17684394,0,0,17684395,1,1
chr19,17684563,0,0,17684564,1,1
chr19,17684593,0,0,17684594,1,1
chr19,17684615,0,0,17684616,1,1
chr19,17685095,0,0,17685096,1,1
chr19,17685196,0,0,17685197,1,1
chr19,17685525,0,0,17685526,1,1
chr19,17685534,0,0,17685535,1,1
chr19,17685554,0,0,17685555,1,1
chr19,17685556,0,0,17685557,1,1
chr19,17685558,0,0,17685559,1,1
chr19,17685578,0,0,17685579,2,2
chr19,17685588,0,0,17685589,1,1
chr19,17685603,0,0,17685604,1,1
chr19,17685609,0,0,17685610,1,1
chr19,17685630,0,0,17685631,1,1
chr19,17685651,0,0,17685652,1,1
chr19,17685728,0,0,17685729,1,1
chr19,17685861,0,0,17685862,1,1
chr19,17685904,0,0,17685905,1,1
chr19,17685928,0,0,17685929,1,1
chr19,17686002,0,0,17686003,1,1
chr19,17686031,0,0,17686032,1,1
chr19,17686052,0,0,17686053,1,1
chr19,17686060,0,0,17686061,1,1
chr19,17686069,0,0,17686070,1,1
chr19,17686081,0,0,17686082,1,1
chr19,17686165,0,0,17686166,1,1
chr19,17686220,0,0,17686221,1,1
chr19,17686221,0,0,17686222,1,1
chr19,17686228,0,0,17686229,1,1
chr19,17686273,0,0,17686274,1,1
chr19,17686291,0,0,17686292,1,1
chr19,17686356,0,0,17686357,1,1
chr19,17686361,0,0,17686362,1,1
chr19,17686419,0,0,17686420,1,1
chr19,17686436,0,0,17686437,1,1
chr19,17686486,0,0,17686487,1,1
chr19,17686508,0,0,17686509,1,1
chr19,17686509,0,0,17686510,1,1
chr19,17686553,0,0,17686554,1,1
chr19,17686581,0,0,17686582,1,1
chr19,17686678,0,0,17686679,1,1
chr19,17686711,0,0,17686712,1,1
chr19,17686713,0,0,17686714,1,1
chr19,17686715,0,0,17686716,1,1
chr19,17686750,0,0,17686751,1,1
chr19,17686803,0,0,17686804,1,1
chr19,17686830,0,0,17686831,1,1
chr19,17686858,0,0,17686859,1,1
chr19,17686889,0,0,17686890,1,1
chr19,17686896,0,0,17686897,1,1
chr19,17686900,0,0,17686901,1,1
chr19,17686903,0,0,17686904,1,1
chr19,17686947,0,0,17686948,1,1
chr19,17686965,0,0,17686966,1,1
chr19,17686969,0,0,17686970,1,1
chr19,17687067,0,0,17687068,1,1
chr19,17687097,0,0,17687098,1,1
chr19,17687105,0,0,17687106,1,1
chr19,17687307,0,0,17687308,1,1
chr19,17687344,0,0,17687345,1,1
chr19,17687387,0,0,17687388,1,1
chr19,17687462,0,0,17687463,1,1
chr19,17687463,0,0,17687464,1,1
chr19,17687470,0,0,17687471,1,1
chr19,17687515,0,0,17687516,1,1
chr19,17687527,0,0,17687528,2,2
chr19,17687550,0,0,17687551,1,1
chr19,17687588,0,0,17687589,1,1
chr19,17687601,0,0,17687602,1,1
chr19,17687648,0,0,17687649,1,1
chr19,17687683,0,0,17687684,1,1
chr19,17687703,0,0,17687704,1,1
chr19,17687717,0,0,17687718,1,1
chr19,17687724,0,0,17687725,1,1
chr19,17687729,0,0,17687730,1,1
chr19,17687775,0,0,17687776,1,1
chr19,17687789,0,0,17687790,1,1
chr19,17687819,0,0,17687820,1,1
chr19,17687829,0,0,17687830,1,1
chr19,17687832,0,0,17687833,1,1
chr19,17687844,0,0,17687845,1,1
chr19,17687851,0,0,17687852,2,2
chr19,17687866,0,0,17687867,1,1
chr19,17687882,0,0,17687883,1,1
chr19,17687884,0,0,17687885,1,1
chr19,17687942,0,0,17687943,1,1
chr19,17688001,0,0,17688002,1,1
chr19,17688039,0,0,17688040,1,1
chr19,17688085,0,0,17688086,1,1
chr19,17688111,0,0,17688112,1,1
chr19,17688112,0,0,17688113,2,2
chr19,17688119,0,0,17688120,1,1
chr19,17688145,0,0,17688146,1,1
chr19,17688178,0,0,17688179,2,2
chr19,17688183,0,0,17688184,1,1
chr19,17688238,0,0,17688239,1,1
chr9,35162303,0,0,35162304,1,1
chr9,35162415,0,0,35162416,1,1
chr9,35162416,0,0,35162417,1,1
chr9,35162632,0,0,35162633,1,1
chr9,35162660,0,0,35162661,1,1
chr9,35162667,0,0,35162668,1,1
chr9,35162713,0,0,35162714,1,1
chr9,35162948,0,0,35162949,1,1
chr9,35162996,0,0,35162997,1,1
chr9,35163041,0,0,35163042,1,1
chr9,35163046,0,0,35163047,1,1
chr9,35163053,0,0,35163054,1,1
chr9,35163086,0,0,35163087,1,1
chr9,35163106,0,0,35163107,1,1
chr9,35163122,0,0,35163123,1,1
chr9,35163153,0,0,35163154,1,1
chr9,35163310,0,0,35163311,1,1
chr9,35163504,0,0,35163505,1,1
chr9,35163528,0,0,35163529,1,1
chr9,35164131,0,0,35164132,1,1
chr9,35164377,0,0,35164378,1,1
chr9,35165172,0,0,35165173,1,1
chr9,35165357,0,0,35165358,1,1
chr9,35166865,0,0,35166866,1,1
chr9,35168355,0,0,35168356,1,1
chr9,35168712,0,0,35168713,1,1
chr9,35169432,0,0,35169433,1,1
chr9,35169483,0,0,35169484,1,1
chr9,35169681,0,0,35169682,1,1
chr9,35170802,0,0,35170803,1,1
chr9,35171009,0,0,35171010,1,1
chr9,35171797,0,0,35171798,1,1
chr9,35172040,0,0,35172041,1,1
chr9,35172446,0,0,35172447,1,1
chr9,35172513,0,0,35172514,1,1
chr9,35172787,0,0,35172788,1,1
chr9,35172990,0,0,35172991,1,1
chr9,35173184,0,0,35173185,1,1
chr9,35173845,0,0,35173846,1,1
chr9,35173935,0,0,35173936,1,1
chr9,35176368,0,0,35176369,1,1
chr9,35178557,0,0,35178558,1,1
chr9,35178730,0,0,35178731,1,1
chr9,35178756,0,0,35178757,1,1
chr9,35179100,0,0,35179101,1,1
chr9,35179138,0,0,35179139,1,1
chr9,35179272,0,0,35179273,1,1
chr9,35179337,0,0,35179338,1,1
chr9,35180295,0,0,35180296,1,1
chr9,35180309,0,0,35180310,1,1
chr9,35180319,0,0,35180320,1,1
chr9,35180353,0,0,35180354,1,1
chr9,35180422,0,0,35180423,1,1
chr9,35180435,0,0,35180436,1,1
chr9,35180538,0,0,35180539,1,1
chr9,35180625,0,0,35180626,1,1
chr9,35181255,0,0,35181256,1,1
chr9,35182026,0,0,35182027,1,1
chr9,35182363,0,0,35182364,1,1
chr9,35184083,0,0,35184084,1,1
chr9,35184807,0,0,35184808,1,1
chr9,35185580,0,0,35185581,1,1
chr9,35186189,0,0,35186190,1,1
chr9,35194808,0,0,35194809,1,1
chr9,35197114,0,0,35197115,1,1
chr9,35198801,0,0,35198802,1,1
chr9,35199207,0,0,35199208,1,1
chr9,35200417,0,0,35200418,1,1
chr9,35200620,0,0,35200621,1,1
chr9,35201255,0,0,35201256,1,1
chr9,35203195,0,0,35203196,1,1
chr9,35203935,0,0,35203936,1,1
chr9,35204186,0,0,35204187,1,1
chr9,35205513,0,0,35205514,1,1
chr9,35205648,0,0,35205649,1,1
chr9,35207092,0,0,35207093,1,1
chr9,35207432,0,0,35207433,1,1
chr9,35207586,0,0,35207587,1,1
chr9,35207731,0,0,35207732,1,1
chr9,35207906,0,0,35207907,1,1
chr9,35208678,0,0,35208679,1,1
chr9,35210026,0,0,35210027,1,1
chr9,35210168,0,0,35210169,1,1
chr9,35210194,0,0,35210195,1,1
chr9,35211099,0,0,35211100,1,1
chr9,35211542,0,0,35211543,1,1
chr9,35211736,0,0,35211737,1,1
chr9,35212011,0,0,35212012,1,1
chr9,35217241,0,0,35217242,1,1
chr9,35220071,0,0,35220072,1,1
chr9,35220174,0,0,35220175,1,1
chr9,35220534,0,0,35220535,1,1
chr9,35221681,0,0,35221682,1,1
chr9,35222206,0,0,35222207,1,1
chr9,35222535,0,0,35222536,1,1
chr9,35222539,0,0,35222540,1,1
chr9,35222599,0,0,35222600,1,1
chr9,35222839,0,0,35222840,1,1
chr9,35224672,0,0,35224673,1,1
chr9,35225251,0,0,35225252,1,1
chr9,35225419,0,0,35225420,1,1
chr9,35227266,0,0,35227267,1,1
chr9,35228132,0,0,35228133,1,1
chr9,35228201,0,0,35228202,1,1
chr9,35228560,0,0,35228561,1,1
chr9,35228600,0,0,35228601,1,1
chr9,35228642,0,0,35228643,1,1
chr9,35228763,0,0,35228764,1,1
chr9,35228997,0,0,35228998,1,1
chr9,35229436,0,0,35229437,1,1
chr9,35229459,0,0,35229460,1,1
chr9,35230590,0,0,35230591,1,1
chr9,35230618,0,0,35230619,1,1
chr9,35230679,0,0,35230680,1,1
chr9,35230862,0,0,35230863,1,1
chr9,35230885,0,0,35230886,1,1
chr9,35230889,0,0,35230890,1,1
chr9,35230989,0,0,35230990,1,1
chr9,35231032,0,0,35231033,1,1
chr9,35231129,0,0,35231130,1,1
chr9,35231620,0,0,35231621,1,1
chr9,35231790,0,0,35231791,1,1
chr9,35231920,0,0,35231921,1,1
chr9,35233044,0,0,35233045,1,1
chr9,35233352,0,0,35233353,1,1
chr9,35233377,0,0,35233378,1,1
chr9,35233406,0,0,35233407,1,1
chr9,35233485,0,0,35233486,1,1
chr9,35233976,0,0,35233977,1,1
chr9,35234916,0,0,35234917,1,1
chr9,35235931,0,0,35235932,1,1
chr9,35236103,0,0,35236104,1,1
chr9,35236191,0,0,35236192,1,1
chr9,35236428,0,0,35236429,1,1
chr9,35236869,0,0,35236870,1,1
chr9,35236870,0,0,35236871,1,1
chr9,35236871,0,0,35236872,1,1
chr9,35237114,0,0,35237115,1,1
chr9,35237154,0,0,35237155,1,1
chr9,35241140,0,0,35241141,1,1
chr9,35243464,0,0,35243465,1,1
chr9,35246742,0,0,35246743,1,1
chr9,35246917,0,0,35246918,1,1
chr9,35252353,0,0,35252354,1,1
chr9,35253280,0,0,35253281,1,1
chr9,35253599,0,0,35253600,1,1
chr9,35253805,0,0,35253806,1,1
chr9,35254541,0,0,35254542,1,1
chr9,35256488,0,0,35256489,1,1
chr9,35258486,0,0,35258487,1,1
chr9,35259004,0,0,35259005,1,1
chr9,35259179,0,0,35259180,1,1
chr9,35259212,0,0,35259213,1,1
chr9,35259221,0,0,35259222,1,1
chr9,35259246,0,0,35259247,1,1
chr9,35259394,0,0,35259395,1,1
chr9,35259401,0,0,35259402,1,1
chr9,35259437,0,0,35259438,2,2
chr9,35259445,0,0,35259446,1,1
chr9,35259451,0,0,35259452,1,1
chr9,35259627,0,0,35259628,1,1
chr9,35259776,0,0,35259777,1,1
chr9,35259802,0,0,35259803,1,1
