gene_name,gene_id,lsv_id,deltaPSI,p_d_psi_0_10_per_lsv_junction,FDR,control_e_psi,tdp_kd_e_psi,lsv_type,a5ss,a3ss,es,num_junctions,num_exons,de_novo_junctions,chr,strand,lsv_junc,exon_start,exon_end,junc_start,junc_end,ir_start,ir_end,junc_dist,paste_into_igv_junction,paste_into_igv_exon,exon_length,exon_mod_3,exon_type
MAP7D1,ENSG00000116871.15,ENSG00000116871.15:t:36174898-36175091,7.77155985295739e-16,7.29950855916768e-21,0.999999999007135,0.006,0.002,t|1e1.1o2|1e2.1o1|1e3.1o1|i,FALSE,FALSE,TRUE,4,4,0,chr1,+,ENSG00000116871.15:t:36174898-36175091_36173827-36174898,36173616,36173827,36173827,36174898,,,1071,chr1:36173827-36174898,chr1:36173616-36173827,211,1,target
MAP7D1,ENSG00000116871.15,ENSG00000116871.15:t:36174898-36175091,7.77155985295739e-16,7.29950855916768e-21,0.999999999007135,0.008,0.006,t|1e1.1o2|1e2.1o1|1e3.1o1|i,FALSE,FALSE,TRUE,4,4,0,chr1,+,ENSG00000116871.15:t:36174898-36175091_36173933-36174898,36173861,36173933,36173933,36174898,,,965,chr1:36173933-36174898,chr1:36173861-36173933,72,0,target
MAP7D1,ENSG00000116871.15,ENSG00000116871.15:t:36174898-36175091,-0.179207481077818,0.968719165121648,6.2317173310511e-08,0.453,0.275,t|1e1.1o2|1e2.1o1|1e3.1o1|i,FALSE,FALSE,TRUE,4,4,0,chr1,+,ENSG00000116871.15:t:36174898-36175091_36173934-36174897,36174898,36175091,36173934,36174897,,,963,chr1:36173934-36174897,chr1:36174898-36175091,193,1,target
RSRP1,ENSG00000117616.18,ENSG00000117616.18:s:25337040-25337411,0.1387601496377,0.745828554415655,1.60991602581237e-05,0.03,0.194,s|1e1.1o1|1e2.1o1|1e3.1o1|i,FALSE,FALSE,TRUE,4,4,1,chr1,-,ENSG00000117616.18:s:25337040-25337411_25318271-25337040,25304387,25304821,25318271,25337040,25336266,25337039,18769,chr1:25318271-25337040,chr1:25304387-25304821,434,2,source
RSRP1,ENSG00000117616.18,ENSG00000117616.18:s:25337040-25337411,-0.00467315866835656,0.0299535849237639,0.000588093169112791,0.124,0.112,s|1e1.1o1|1e2.1o1|1e3.1o1|i,FALSE,FALSE,TRUE,4,4,1,chr1,-,ENSG00000117616.18:s:25337040-25337411_25306949-25337040,25306896,25306949,25306949,25337040,,,30091,chr1:25306949-25337040,chr1:25306896-25306949,53,2,source
RSRP1,ENSG00000117616.18,ENSG00000117616.18:s:25337040-25337411,-0.0697707550611893,0.304713384730004,9.15761091611067e-05,0.163,0.058,s|1e1.1o1|1e2.1o1|1e3.1o1|i,FALSE,FALSE,TRUE,4,4,1,chr1,-,ENSG00000117616.18:s:25337040-25337411_25304821-25337040,25318063,25318271,25304821,25337040,,,32219,chr1:25304821-25337040,chr1:25318063-25318271,208,1,source
RSRP1,ENSG00000117616.18,ENSG00000117616.18:s:25337040-25337411,-0.017979513722228,0.10309788934892,0.000230673069950171,0.684,0.641,s|1e1.1o1|1e2.1o1|1e3.1o1|i,FALSE,FALSE,TRUE,4,4,0,chr1,-,ENSG00000117616.18:s:25337040-25337411_25336266-25337039,25337040,25337411,25336266,25337039,,,773,chr1:25336266-25337039,chr1:25337040-25337411,371,2,source
CCDC92,ENSG00000119242.8,ENSG00000119242.8:t:123944669-123944740,0.125137247962054,0.570089570925007,4.2035157590283e-05,0.374,0.572,t|1e1.1o1|i,FALSE,FALSE,FALSE,2,2,0,chr12,-,ENSG00000119242.8:t:123944669-123944740_123944740-123972529,123944669,123944740,123944740,123972529,123944741,123945703,27789,chr12:123944740-123972529,chr12:123944669-123944740,71,2,target
CCDC92,ENSG00000119242.8,ENSG00000119242.8:t:123944669-123944740,-0.125137265938428,0.570089848137265,4.20379397939596e-05,0.626,0.428,t|1e1.1o1|i,FALSE,FALSE,FALSE,2,2,0,chr12,-,ENSG00000119242.8:t:123944669-123944740_123944741-123945703,123972529,123972831,123944741,123945703,,,962,chr12:123944741-123945703,chr12:123972529-123972831,302,2,target
KCNIP2,ENSG00000120049.19,ENSG00000120049.19:s:101839753-101839872,0.192473878853502,0.973534255637645,2.66501102702682e-08,0.005,0.227,s|1e1.1o1|1e2.2o2,FALSE,FALSE,TRUE,2,3,0,chr10,-,ENSG00000120049.19:s:101839753-101839872_101831167-101839753,101829075,101829547,101831167,101839753,,,8586,chr10:101831167-101839753,chr10:101829075-101829547,472,1,source
KCNIP2,ENSG00000120049.19,ENSG00000120049.19:s:101839753-101839872,-0.192473873371303,0.973534251268258,2.66517200531169e-08,0.995,0.773,s|1e1.1o1|1e2.2o2,FALSE,FALSE,TRUE,2,3,1,chr10,-,ENSG00000120049.19:s:101839753-101839872_101829199-101839753,101831072,101831167,101829199,101839753,,,10554,chr10:101829199-101839753,chr10:101831072-101831167,95,2,source
KCNIP2,ENSG00000120049.19,ENSG00000120049.19:t:101829075-101829547,-0.00554770395701901,0.00982497885138141,0.000112053583453897,0.083,0.071,t|1e1.1o1|1e2.1o1|1e3.1o1|1e4.1o1,FALSE,FALSE,TRUE,4,5,1,chr10,-,ENSG00000120049.19:t:101829075-101829547_101829199-101843496,101829075,101829547,101829199,101843496,,,14297,chr10:101829199-101843496,chr10:101829075-101829547,472,1,target
KCNIP2,ENSG00000120049.19,ENSG00000120049.19:t:101829075-101829547,-0.108221468896187,0.537034173430675,4.16678116266223e-06,0.863,0.72,t|1e1.1o1|1e2.1o1|1e3.1o1|1e4.1o1,FALSE,FALSE,TRUE,4,5,1,chr10,-,ENSG00000120049.19:t:101829075-101829547_101829199-101839753,101829844,101829942,101829199,101839753,,,10554,chr10:101829199-101839753,chr10:101829844-101829942,98,2,target
KCNIP2,ENSG00000120049.19,ENSG00000120049.19:t:101829075-101829547,0.0741712904442128,0.256871455382145,1.07800734235841e-05,0.002,0.115,t|1e1.1o1|1e2.1o1|1e3.1o1|1e4.1o1,FALSE,FALSE,TRUE,4,5,1,chr10,-,ENSG00000120049.19:t:101829075-101829547_101829199-101831072,101831072,101831167,101829199,101831072,,,1873,chr10:101829199-101831072,chr10:101831072-101831167,95,2,target
KCNIP2,ENSG00000120049.19,ENSG00000120049.19:t:101829075-101829547,0.0240008004174958,0.0375012169502386,4.49113300129925e-05,0.051,0.091,t|1e1.1o1|1e2.1o1|1e3.1o1|1e4.1o1,FALSE,FALSE,TRUE,4,5,1,chr10,-,ENSG00000120049.19:t:101829075-101829547_101829199-101829844,101839753,101839872,101829199,101829844,,,645,chr10:101829199-101829844,chr10:101839753-101839872,119,2,target
CLTA,ENSG00000122705.17,ENSG00000122705.17:s:36204068-36204179,0.117709322141719,0.665178342863178,1.24270646904309e-06,0.615,0.728,s|1e1.1o1|1e2.1o1|1e3.1o3,FALSE,FALSE,TRUE,3,4,1,chr9,+,ENSG00000122705.17:s:36204068-36204179_36204179-36209267,36204068,36204179,36204179,36209267,,,5088,chr9:36204179-36209267,chr9:36204068-36204179,111,0,source
CLTA,ENSG00000122705.17,ENSG00000122705.17:s:36204068-36204179,7.77155965710684e-16,8.56558349536148e-21,0.999999999943745,0.002,0.001,s|1e1.1o1|1e2.1o1|1e3.1o3,FALSE,FALSE,TRUE,3,4,1,chr9,+,ENSG00000122705.17:s:36204068-36204179_36204179-36210625,36209267,36209320,36204179,36210625,,,6446,chr9:36204179-36210625,chr9:36209267-36209320,53,2,source
CLTA,ENSG00000122705.17,ENSG00000122705.17:s:36204068-36204179,-0.11504237898283,0.640220308708215,1.47767496794238e-06,0.383,0.272,s|1e1.1o1|1e2.1o1|1e3.1o3,FALSE,FALSE,TRUE,3,4,1,chr9,+,ENSG00000122705.17:s:36204068-36204179_36204179-36211603,36210625,36210661,36204179,36211603,,,7424,chr9:36204179-36211603,chr9:36210625-36210661,36,0,source
CLTA,ENSG00000122705.17,ENSG00000122705.17:t:36211603-36212061,-0.100666907460751,0.512570671945413,2.70862570214137e-05,0.373,0.259,t|1e1.1o1|1e2.1o1|1e3.1o2|2e4.1o1|i,FALSE,TRUE,TRUE,5,5,1,chr9,+,ENSG00000122705.17:t:36211603-36212061_36204179-36211603,36204068,36204179,36204179,36211603,36210662,36211602,7424,chr9:36204179-36211603,chr9:36204068-36204179,111,0,target
CLTA,ENSG00000122705.17,ENSG00000122705.17:t:36211603-36212061,0.114282441374835,0.645624553261429,8.4400938433387e-06,0.593,0.712,t|1e1.1o1|1e2.1o1|1e3.1o2|2e4.1o1|i,FALSE,TRUE,TRUE,5,5,1,chr9,+,ENSG00000122705.17:t:36211603-36212061_36209320-36211603,36209267,36209320,36209320,36211603,,,2283,chr9:36209320-36211603,chr9:36209267-36209320,53,2,target
CLTA,ENSG00000122705.17,ENSG00000122705.17:t:36211603-36212061,7.77155985295739e-16,7.29950855916768e-21,0.999999999007135,0.019,0.019,t|1e1.1o1|1e2.1o1|1e3.1o2|2e4.1o1|i,FALSE,TRUE,TRUE,5,5,1,chr9,+,ENSG00000122705.17:t:36211603-36212061_36210660-36211603,36210625,36210661,36210660,36211603,,,943,chr9:36210660-36211603,chr9:36210625-36210661,36,0,target
CLTA,ENSG00000122705.17,ENSG00000122705.17:t:36211603-36212061,7.77155985295739e-16,7.29950855916768e-21,0.999999999007135,0.01,0.005,t|1e1.1o1|1e2.1o1|1e3.1o2|2e4.1o1|i,FALSE,TRUE,TRUE,5,5,0,chr9,+,ENSG00000122705.17:t:36211603-36212061_36209320-36211608,36211603,36212061,36209320,36211608,,,2288,chr9:36209320-36211608,chr9:36211603-36212061,458,2,target
CLTA,ENSG00000122705.17,ENSG00000122705.17:t:36211603-36212061,7.77155985295739e-16,7.29950855916768e-21,0.999999999007135,0.009,0.007,t|1e1.1o1|1e2.1o1|1e3.1o2|2e4.1o1|i,FALSE,TRUE,TRUE,5,5,0,chr9,+,ENSG00000122705.17:t:36211603-36212061_36210662-36211602,,,36210662,36211602,,,940,chr9:36210662-36211602,chr9:NA-NA,,,target
MOCS1,ENSG00000124615.20,ENSG00000124615.20:t:39905059-39907117,0.03701449080171,0.171367612081796,1.4975134885839e-05,0.411,0.495,t|1e1.1o1|1e2.1o3|1e2.3o3,TRUE,FALSE,TRUE,3,3,1,chr6,-,ENSG00000124615.20:t:39905059-39907117_39907117-39909835,39905059,39907117,39907117,39909835,,,2718,chr6:39907117-39909835,chr6:39905059-39907117,2058,0,target
MOCS1,ENSG00000124615.20,ENSG00000124615.20:t:39905059-39907117,-0.100107833559543,0.494183645090688,4.5395272155746e-06,0.208,0.074,t|1e1.1o1|1e2.1o3|1e2.3o3,TRUE,FALSE,TRUE,3,3,1,chr6,-,ENSG00000124615.20:t:39905059-39907117_39907117-39909055,39909040,39909102,39907117,39909055,,,1938,chr6:39907117-39909055,chr6:39909040-39909102,62,2,target
MOCS1,ENSG00000124615.20,ENSG00000124615.20:t:39905059-39907117,0.0218168313754192,0.116858662663357,1.99643139679739e-05,0.379,0.43,t|1e1.1o1|1e2.1o3|1e2.3o3,TRUE,FALSE,TRUE,3,3,1,chr6,-,ENSG00000124615.20:t:39905059-39907117_39907117-39909040,39909835,39909955,39907117,39909040,,,1923,chr6:39907117-39909040,chr6:39909835-39909955,120,0,target
SLC25A23,ENSG00000125648.15,ENSG00000125648.15:s:6438724-6438821,0.101771417861758,0.489818074449919,5.20500555380252e-06,0.772,0.926,s|1e1.1o1|1e2.2o2,FALSE,FALSE,TRUE,2,3,1,chr19,-,ENSG00000125648.15:s:6438724-6438821_6438534-6438724,6436079,6436468,6438534,6438724,,,190,chr19:6438534-6438724,chr19:6436079-6436468,389,2,source
SLC25A23,ENSG00000125648.15,ENSG00000125648.15:s:6438724-6438821,-0.101771462848858,0.489818383886766,5.20525537273109e-06,0.228,0.074,s|1e1.1o1|1e2.2o2,FALSE,FALSE,TRUE,2,3,1,chr19,-,ENSG00000125648.15:s:6438724-6438821_6436464-6438724,6438447,6438534,6436464,6438724,,,2260,chr19:6436464-6438724,chr19:6438447-6438534,87,0,source
RAP1B,ENSG00000127314.18,ENSG00000127314.18:s:68610855-68611056,7.77155965710684e-16,8.56558349536148e-21,0.999999999943745,0.008,0.003,s|1e1.2o3|1e2.2o3|1e3.2o3|2e4.2o3|2e5.2o3,TRUE,FALSE,TRUE,5,6,1,chr12,+,ENSG00000127314.18:s:68610855-68611056_68611043-68624671,68610855,68611056,68611043,68624671,,,13628,chr12:68611043-68624671,chr12:68610855-68611056,201,0,source
RAP1B,ENSG00000127314.18,ENSG00000127314.18:s:68610855-68611056,7.77155965710684e-16,8.56558349536148e-21,0.999999999943745,0,0.004,s|1e1.2o3|1e2.2o3|1e3.2o3|2e4.2o3|2e5.2o3,TRUE,FALSE,TRUE,5,6,1,chr12,+,ENSG00000127314.18:s:68610855-68611056_68611043-68641038,68624508,68624873,68611043,68641038,,,29995,chr12:68611043-68641038,chr12:68624508-68624873,365,2,source
RAP1B,ENSG00000127314.18,ENSG00000127314.18:s:68610855-68611056,-0.140541678141035,0.823193474927751,2.76256455822299e-07,0.743,0.598,s|1e1.2o3|1e2.2o3|1e3.2o3|2e4.2o3|2e5.2o3,TRUE,FALSE,TRUE,5,6,1,chr12,+,ENSG00000127314.18:s:68610855-68611056_68611043-68648699,68641034,68641153,68611043,68648699,,,37656,chr12:68611043-68648699,chr12:68641034-68641153,119,2,source
RAP1B,ENSG00000127314.18,ENSG00000127314.18:s:68610855-68611056,7.77155965710684e-16,8.56558349536148e-21,0.999999999943745,0.002,0.002,s|1e1.2o3|1e2.2o3|1e3.2o3|2e4.2o3|2e5.2o3,TRUE,FALSE,TRUE,5,6,1,chr12,+,ENSG00000127314.18:s:68610855-68611056_68611052-68624671,68648670,68650041,68611052,68624671,,,13619,chr12:68611052-68624671,chr12:68648670-68650041,1371,0,source
RAP1B,ENSG00000127314.18,ENSG00000127314.18:s:68610855-68611056,0.142140358706745,0.834873727599154,2.43982861295961e-07,0.246,0.392,s|1e1.2o3|1e2.2o3|1e3.2o3|2e4.2o3|2e5.2o3,TRUE,FALSE,TRUE,5,6,1,chr12,+,ENSG00000127314.18:s:68610855-68611056_68611052-68648699,,,68611052,68648699,,,37647,chr12:68611052-68648699,chr12:NA-NA,,,source
RAP1B,ENSG00000127314.18,ENSG00000127314.18:t:68648670-68650041,-0.141237751203303,0.833290091110227,2.7243872946503e-07,0.739,0.593,t|1e1.3o5|1e1.4o5|1e2.2o2,TRUE,FALSE,TRUE,3,3,1,chr12,+,ENSG00000127314.18:t:68648670-68650041_68611043-68648699,68610855,68611056,68611043,68648699,,,37656,chr12:68611043-68648699,chr12:68610855-68611056,201,0,target
RAP1B,ENSG00000127314.18,ENSG00000127314.18:t:68648670-68650041,0.141045831576726,0.832822354228655,2.5428795478763e-07,0.245,0.39,t|1e1.3o5|1e1.4o5|1e2.2o2,TRUE,FALSE,TRUE,3,3,1,chr12,+,ENSG00000127314.18:t:68648670-68650041_68611052-68648699,68624508,68624873,68611052,68648699,,,37647,chr12:68611052-68648699,chr12:68624508-68624873,365,2,target
RAP1B,ENSG00000127314.18,ENSG00000127314.18:t:68648670-68650041,6.13574925909671e-10,8.56558387250431e-21,0.999030275488942,0.016,0.015,t|1e1.3o5|1e1.4o5|1e2.2o2,TRUE,FALSE,TRUE,3,3,1,chr12,+,ENSG00000127314.18:t:68648670-68650041_68624873-68648699,68648670,68650041,68624873,68648699,,,23826,chr12:68624873-68648699,chr12:68648670-68650041,1371,0,target
MINDY2,ENSG00000128923.11,ENSG00000128923.11:s:58851771-58851965,0.106692449303431,0.541712178585105,3.77735598858527e-06,0.719,0.85,s|1e1.1o2|1e1.2o2,FALSE,TRUE,FALSE,2,2,1,chr15,+,ENSG00000128923.11:s:58851771-58851965_58851965-58854482,58851771,58851965,58851965,58854482,,,2517,chr15:58851965-58854482,chr15:58851771-58851965,194,2,source
MINDY2,ENSG00000128923.11,ENSG00000128923.11:s:58851771-58851965,-0.106692505865463,0.541712683200639,3.77756612734981e-06,0.281,0.15,s|1e1.1o2|1e1.2o2,FALSE,TRUE,FALSE,2,2,1,chr15,+,ENSG00000128923.11:s:58851771-58851965_58851965-58854485,58854482,58861900,58851965,58854485,,,2520,chr15:58851965-58854485,chr15:58854482-58861900,7418,2,source
METTL26,ENSG00000130731.16,ENSG00000130731.16:t:635281-635340,0.102340119197469,0.527904092504437,3.43239213756344e-05,0.244,0.353,t|1e1.1o1|1e2.1o2|1e2.2o2|i,TRUE,FALSE,TRUE,4,3,1,chr16,-,ENSG00000130731.16:t:635281-635340_635340-636094,635281,635340,635340,636094,635341,635517,754,chr16:635340-636094,chr16:635281-635340,59,2,target
METTL26,ENSG00000130731.16,ENSG00000130731.16:t:635281-635340,-0.0824860734077214,0.374367350643244,6.93151257625813e-05,0.454,0.362,t|1e1.1o1|1e2.1o2|1e2.2o2|i,TRUE,FALSE,TRUE,4,3,1,chr16,-,ENSG00000130731.16:t:635281-635340_635340-635612,635518,635774,635340,635612,,,272,chr16:635340-635612,chr16:635518-635774,256,1,target
METTL26,ENSG00000130731.16,ENSG00000130731.16:t:635281-635340,7.77155985295739e-16,7.29950855916768e-21,0.999999999007135,0.014,0.01,t|1e1.1o1|1e2.1o2|1e2.2o2|i,TRUE,FALSE,TRUE,4,3,1,chr16,-,ENSG00000130731.16:t:635281-635340_635340-635518,636094,636366,635340,635518,,,178,chr16:635340-635518,chr16:636094-636366,272,2,target
METTL26,ENSG00000130731.16,ENSG00000130731.16:t:635281-635340,-0.00830480519575525,0.00464407135995092,0.00263624231797854,0.288,0.276,t|1e1.1o1|1e2.1o2|1e2.2o2|i,TRUE,FALSE,TRUE,4,3,0,chr16,-,ENSG00000130731.16:t:635281-635340_635341-635517,,,635341,635517,,,176,chr16:635341-635517,chr16:NA-NA,,,target
LDHA,ENSG00000134333.14,ENSG00000134333.14:t:18396818-18397398,0.179586147244325,0.949886125020219,9.77598567289214e-08,0.494,0.676,t|1e1.1o2|1e2.1o1,FALSE,FALSE,TRUE,2,3,1,chr11,+,ENSG00000134333.14:t:18396818-18397398_18394636-18396819,18394560,18394641,18394636,18396819,,,2183,chr11:18394636-18396819,chr11:18394560-18394641,81,0,target
LDHA,ENSG00000134333.14,ENSG00000134333.14:t:18396818-18397398,-0.179586136059669,0.949886088809742,9.77643986876942e-08,0.506,0.324,t|1e1.1o2|1e2.1o1,FALSE,FALSE,TRUE,2,3,1,chr11,+,ENSG00000134333.14:t:18396818-18397398_18396610-18396819,18396266,18396610,18396610,18396819,,,209,chr11:18396610-18396819,chr11:18396266-18396610,344,2,target
DTX1,ENSG00000135144.7,ENSG00000135144.7:t:113093162-113093223,0.0757659928803048,0.268700696096033,0.000121481022746222,0.014,0.113,t|1e1.2o2|1e2.1o1|i,FALSE,FALSE,TRUE,3,3,0,chr12,+,ENSG00000135144.7:t:113093162-113093223_113058451-113093162,113057449,113058451,113058451,113093162,113090061,113093161,34711,chr12:113058451-113093162,chr12:113057449-113058451,1002,0,target
DTX1,ENSG00000135144.7,ENSG00000135144.7:t:113093162-113093223,-0.127180899195468,0.685710068013505,2.05526907121056e-05,0.944,0.8,t|1e1.2o2|1e2.1o1|i,FALSE,FALSE,TRUE,3,3,1,chr12,+,ENSG00000135144.7:t:113093162-113093223_113078105-113093162,113077424,113078105,113078105,113093162,,,15057,chr12:113078105-113093162,chr12:113077424-113078105,681,0,target
DTX1,ENSG00000135144.7,ENSG00000135144.7:t:113093162-113093223,0.0290647001913383,0.0456237957826431,0.000516616966950174,0.043,0.087,t|1e1.2o2|1e2.1o1|i,FALSE,FALSE,TRUE,3,3,0,chr12,+,ENSG00000135144.7:t:113093162-113093223_113090061-113093161,113093162,113093223,113090061,113093161,,,3100,chr12:113090061-113093161,chr12:113093162-113093223,61,1,target
FNBP1L,ENSG00000137942.16,ENSG00000137942.16:s:93522888-93523091,-0.34285354105985,0.978354450318862,8.37377736817579e-07,0.875,0.503,s|1e1.1o2|1e2.2o2,FALSE,FALSE,TRUE,2,3,0,chr1,+,ENSG00000137942.16:s:93522888-93523091_93523091-93523344,93522888,93523091,93523091,93523344,,,253,chr1:93523091-93523344,chr1:93522888-93523091,203,2,source
FNBP1L,ENSG00000137942.16,ENSG00000137942.16:s:93522888-93523091,0.34285350530943,0.978354407144825,8.37342290018573e-07,0.125,0.497,s|1e1.1o2|1e2.2o2,FALSE,FALSE,TRUE,2,3,0,chr1,+,ENSG00000137942.16:s:93522888-93523091_93523091-93524261,93523344,93523491,93523091,93524261,,,1170,chr1:93523091-93524261,chr1:93523344-93523491,147,0,source
FNBP1L,ENSG00000137942.16,ENSG00000137942.16:t:93541042-93541056,0.111666709481684,0.558173607498381,3.89402565743406e-06,0.352,0.49,t|1e1.1o1|1e2.1o1,FALSE,FALSE,TRUE,2,3,0,chr1,+,ENSG00000137942.16:t:93541042-93541056_93534908-93541042,93534705,93534908,93534908,93541042,,,6134,chr1:93534908-93541042,chr1:93534705-93534908,203,2,target
FNBP1L,ENSG00000137942.16,ENSG00000137942.16:t:93541042-93541056,-0.111666724084559,0.558173897987449,3.89423899138652e-06,0.648,0.51,t|1e1.1o1|1e2.1o1,FALSE,FALSE,TRUE,2,3,1,chr1,+,ENSG00000137942.16:t:93541042-93541056_93536490-93541042,93536332,93536490,93536490,93541042,,,4552,chr1:93536490-93541042,chr1:93536332-93536490,158,2,target
G3BP2,ENSG00000138757.14,ENSG00000138757.14:s:75724056-75724176,0.0798323395909444,0.313060634322876,7.06114406069904e-06,0.023,0.118,s|1e1.1o1|1e2.1o1|1e3.2o2,FALSE,FALSE,TRUE,3,4,0,chr4,-,ENSG00000138757.14:s:75724056-75724176_75722244-75724056,nan,75722244,75722244,75724056,,,1812,chr4:75722244-75724056,chr4:nan-75722244,,,source
G3BP2,ENSG00000138757.14,ENSG00000138757.14:s:75724056-75724176,0.0677807289568781,0.280550555523446,8.83518087234743e-06,0.146,0.243,s|1e1.1o1|1e2.1o1|1e3.2o2,FALSE,FALSE,TRUE,3,4,1,chr4,-,ENSG00000138757.14:s:75724056-75724176_75694929-75724056,75661515,75662073,75694929,75724056,,,29127,chr4:75694929-75724056,chr4:75661515-75662073,558,0,source
G3BP2,ENSG00000138757.14,ENSG00000138757.14:s:75724056-75724176,-0.173639757954203,0.868174542819371,1.02182993810818e-06,0.831,0.634,s|1e1.1o1|1e2.1o1|1e3.2o2,FALSE,FALSE,TRUE,3,4,1,chr4,-,ENSG00000138757.14:s:75724056-75724176_75662049-75724056,75694798,75694929,75662049,75724056,,,62007,chr4:75662049-75724056,chr4:75694798-75694929,131,2,source
G3BP2,ENSG00000138757.14,ENSG00000138757.14:t:75694798-75694929,-0.234454721609704,0.887988920557329,1.73273266368401e-06,0.668,0.385,t|1e1.1o1|1e2.1o1,FALSE,FALSE,TRUE,2,3,1,chr4,-,ENSG00000138757.14:t:75694798-75694929_75694929-75724276,75694798,75694929,75694929,75724276,,,29347,chr4:75694929-75724276,chr4:75694798-75694929,131,2,target
G3BP2,ENSG00000138757.14,ENSG00000138757.14:t:75694798-75694929,0.234454668490048,0.88798887309227,1.73265409866174e-06,0.332,0.615,t|1e1.1o1|1e2.1o1,FALSE,FALSE,TRUE,2,3,1,chr4,-,ENSG00000138757.14:t:75694798-75694929_75694929-75724056,75724056,75724176,75694929,75724056,,,29127,chr4:75694929-75724056,chr4:75724056-75724176,120,0,target
BAHD1,ENSG00000140320.12,ENSG00000140320.12:s:40464471-40464547,0.182908333301979,0.918535291192671,4.72749643862501e-06,0.346,0.538,s|1e1.2o3|1e1.3o3|i,FALSE,TRUE,FALSE,3,2,1,chr15,+,ENSG00000140320.12:s:40464471-40464547_40464547-40465335,40464471,40464547,40464547,40465335,40464548,40464909,788,chr15:40464547-40465335,chr15:40464471-40464547,76,1,source
BAHD1,ENSG00000140320.12,ENSG00000140320.12:s:40464471-40464547,-0.169843142027342,0.887582220353947,5.99341834117695e-06,0.413,0.232,s|1e1.2o3|1e1.3o3|i,FALSE,TRUE,FALSE,3,2,1,chr15,+,ENSG00000140320.12:s:40464471-40464547_40464547-40465344,40464910,40465435,40464547,40465344,,,797,chr15:40464547-40465344,chr15:40464910-40465435,525,0,source
BAHD1,ENSG00000140320.12,ENSG00000140320.12:s:40464471-40464547,-0.00748410424705893,0.00899650542103261,0.00156259825083904,0.253,0.234,s|1e1.2o3|1e1.3o3|i,FALSE,TRUE,FALSE,3,2,0,chr15,+,ENSG00000140320.12:s:40464471-40464547_40464548-40464909,,,40464548,40464909,,,361,chr15:40464548-40464909,chr15:NA-NA,,,source
DHX38,ENSG00000140829.12,ENSG00000140829.12:s:72104486-72104626,0.103216982339329,0.532069439684522,3.98663639452231e-05,0.649,0.776,s|1e1.1o1|i,FALSE,FALSE,FALSE,2,2,1,chr16,+,ENSG00000140829.12:s:72104486-72104626_72104626-72105027,72104486,72104626,72104626,72105027,72104627,72105026,401,chr16:72104626-72105027,chr16:72104486-72104626,140,2,source
DHX38,ENSG00000140829.12,ENSG00000140829.12:s:72104486-72104626,-0.103217001744497,0.532069668570363,3.98695550895001e-05,0.351,0.224,s|1e1.1o1|i,FALSE,FALSE,FALSE,2,2,0,chr16,+,ENSG00000140829.12:s:72104486-72104626_72104627-72105026,72105027,72105137,72104627,72105026,,,399,chr16:72104627-72105026,chr16:72105027-72105137,110,2,source
